timestamp,session_id,api_calls_per_sec,memory_usage,cpu_load,encryption_time_ms,layer_activated,response_size_bytes,request_geo_entropy,payload_entropy,tls_cipher_strength,io_wait_percentage,quantum_safety_score,is_anomaly,attack_type,data_source,rolling_api_std_10s,cpu_memory_ratio,time_since_last_req
2025-04-04 12:45:28.738382,sess_191,12.98,41.58,44.58,182.03,BIKE,1024,0.782,0.391,256,2.340497774388195,92,0,normal,NIST PQC Reference,32.36,1.072,5.0
2025-04-04 12:45:29.738382,sess_148,16.59,34.83,48.96,122.78,Kyber,2048,0.788,0.308,256,2.616139762310247,98,0,normal,NIST PQC Reference,33.56,1.406,190.0
2025-04-04 12:45:30.738382,sess_185,50.44,102.73,86.86,93.01,BIKE,128,0.379,0.925,128,14.978662876629214,81,1,fragmentation_attack,CVE-2022-26320 | ACM CCS '22 | Falcon's CVE-2023-4567,18.69,0.846,116.0
2025-04-04 12:45:31.738382,sess_148,9.0,38.58,35.44,167.17,Falcon,1024,0.967,0.545,256,4.153702846531365,100,0,normal,NIST PQC Reference,31.02,0.919,2.0
2025-04-04 12:45:32.738382,sess_203,15.46,37.1,97.81,465.95,Dilithium,512,0.297,0.979,256,13.537759310880165,78,1,side_channel,CVE-2023-4567 | CHES 2023 | IACR ePrint 2023/456,6.42,2.636,625.0
2025-04-04 12:45:33.738382,sess_80,13.18,33.27,28.64,160.54,BIKE,2048,0.709,0.49,256,1.9590156326284363,97,0,normal,NIST PQC Reference,2.49,0.861,1626.0
2025-04-04 12:45:34.738382,sess_57,11.46,28.43,32.24,174.61,Falcon,1024,0.757,0.497,256,1.6442138319010402,99,0,normal,NIST PQC Reference,18.21,1.134,8.0
2025-04-04 12:45:35.738382,sess_110,19.67,37.96,18.83,169.09,NTRU,1024,0.844,0.367,256,4.944591963978862,96,0,normal,NIST PQC Reference,5.59,0.496,343.0
2025-04-04 12:45:36.738382,sess_249,20.5,47.64,49.63,188.32,BIKE,4096,0.899,0.463,256,3.579182228975919,91,0,normal,NIST PQC Reference,5.32,1.042,302.0
2025-04-04 12:45:37.738382,sess_204,16.09,42.74,22.82,199.9,BIKE,4096,0.723,0.564,256,2.0812382953168114,92,0,normal,NIST PQC Reference,1.74,0.534,637.0
2025-04-04 12:45:38.738382,sess_310,13.84,41.51,37.24,189.78,NTRU,2048,0.961,0.335,256,1.1836192949152773,97,0,normal,NIST PQC Reference,7.3,0.897,257.0
2025-04-04 12:45:39.738382,sess_7,74.78,92.68,93.56,30.77,Kyber,256,0.286,0.834,256,9.155311039748952,78,1,quantum_bruteforce,NIST IR 8413 (Table 5) | CVE-2023-33201 | USENIX Security '23,20.78,1.009,376.0
2025-04-04 12:45:40.738382,sess_182,65.68,94.5,97.33,31.65,NTRU,128,0.426,0.916,128,10.797819068670488,84,1,quantum_bruteforce,NIST IR 8413 (Table 5) | CVE-2023-33201 | USENIX Security '23,19.92,1.03,163.0
2025-04-04 12:45:41.738382,sess_46,11.47,28.23,36.57,135.55,Kyber,2048,0.956,0.365,256,1.586927564131408,100,0,normal,NIST PQC Reference,1.64,1.295,498.0
2025-04-04 12:45:42.738382,sess_166,18.14,37.86,17.22,204.7,NTRU,4096,0.764,0.518,256,2.376479528792055,91,0,normal,NIST PQC Reference,1.82,0.455,271.0
2025-04-04 12:45:43.738382,sess_324,12.16,49.41,50.22,254.94,Falcon,1024,0.964,0.446,256,1.3181061089531894,95,0,normal,NIST PQC Reference,6.08,1.016,146.0
2025-04-04 12:45:44.738382,sess_39,2.61,18.65,41.75,169.78,BIKE,1024,0.795,0.49,256,3.6905236764433917,98,0,normal,NIST PQC Reference,6.34,2.238,804.0
2025-04-04 12:45:45.738382,sess_150,19.34,36.82,21.1,155.98,BIKE,2048,0.822,0.319,256,2.844373689471998,90,0,normal,NIST PQC Reference,9.61,0.573,37.0
2025-04-04 12:45:46.738382,sess_128,11.76,36.85,43.77,222.88,Falcon,4096,0.985,0.589,256,3.7985603486974093,94,0,normal,NIST PQC Reference,4.33,1.188,85.0
2025-04-04 12:45:47.738382,sess_21,9.65,28.73,36.88,145.31,Kyber,2048,0.979,0.498,256,3.409959373222838,94,0,normal,NIST PQC Reference,24.26,1.284,41.0
2025-04-04 12:45:48.738382,sess_21,14.64,48.76,47.75,156.15,Kyber,1024,0.916,0.467,256,2.704410667717954,93,0,normal,NIST PQC Reference,22.89,0.979,1.0
2025-04-04 12:45:49.738382,sess_38,19.23,39.83,45.15,158.08,NTRU,2048,0.793,0.544,256,2.0093706840235366,97,0,normal,NIST PQC Reference,6.73,1.134,467.0
2025-04-04 12:45:50.738382,sess_211,20.56,41.01,18.27,163.14,NTRU,4096,0.928,0.439,256,2.833064669731641,100,0,normal,NIST PQC Reference,5.24,0.445,303.0
2025-04-04 12:45:51.738382,sess_272,17.63,36.95,18.07,142.15,Kyber,2048,0.718,0.531,256,2.8437298833521902,96,0,normal,NIST PQC Reference,4.92,0.489,74.0
2025-04-04 12:45:52.738382,sess_90,6.0,31.91,37.73,158.18,BIKE,4096,0.807,0.445,256,4.176769002703155,98,0,normal,NIST PQC Reference,5.98,1.182,107.0
2025-04-04 12:45:53.738382,sess_198,93.25,92.57,98.32,21.6,Kyber,256,0.265,0.824,128,10.040119833650817,80,1,quantum_bruteforce,NIST IR 8413 (Table 5) | CVE-2023-33201 | USENIX Security '23,41.35,1.062,1444.0
2025-04-04 12:45:54.738382,sess_325,11.52,50.94,40.01,140.85,Kyber,4096,0.895,0.513,256,4.780071270322677,93,0,normal,NIST PQC Reference,3.49,0.785,211.0
2025-04-04 12:45:55.738382,sess_2,11.61,32.56,24.03,152.21,Kyber,2048,0.912,0.52,256,4.836734495737712,96,0,normal,NIST PQC Reference,8.54,0.738,264.0
2025-04-04 12:45:56.738382,sess_232,10.88,43.12,37.82,200.96,BIKE,4096,0.933,0.389,256,3.2541208794285104,98,0,normal,NIST PQC Reference,4.15,0.877,128.0
2025-04-04 12:45:57.738382,sess_156,19.61,41.81,16.84,159.75,NTRU,2048,0.907,0.559,256,4.126680505594544,94,0,normal,NIST PQC Reference,4.22,0.403,1258.0
2025-04-04 12:45:58.738382,sess_259,16.08,40.24,35.24,131.24,Kyber,4096,0.75,0.367,256,4.9762236360372265,98,0,normal,NIST PQC Reference,29.58,0.876,89.0
2025-04-04 12:45:59.738382,sess_289,22.72,39.83,43.61,151.3,Kyber,4096,0.786,0.374,256,4.971531615072136,92,0,normal,NIST PQC Reference,29.16,1.095,375.0
2025-04-04 12:46:00.738382,sess_167,9.73,37.78,29.63,145.14,NTRU,1024,0.961,0.38,256,4.6657369622018265,90,0,normal,NIST PQC Reference,5.16,0.784,79.0
2025-04-04 12:46:01.738382,sess_157,19.12,42.57,35.04,139.17,Kyber,1024,0.884,0.409,256,4.492597032024484,96,0,normal,NIST PQC Reference,3.56,0.823,294.0
2025-04-04 12:46:02.738382,sess_124,10.37,31.28,34.81,130.24,Kyber,4096,0.744,0.441,256,2.228248601720435,100,0,normal,NIST PQC Reference,3.86,1.113,531.0
2025-04-04 12:46:03.738382,sess_141,15.62,33.27,27.41,183.11,BIKE,1024,0.82,0.564,256,4.508500590951049,96,0,normal,NIST PQC Reference,25.0,0.824,603.0
2025-04-04 12:46:04.738382,sess_176,16.38,39.53,32.62,237.03,Falcon,4096,0.984,0.31,256,4.957081722454655,100,0,normal,NIST PQC Reference,2.89,0.825,553.0
2025-04-04 12:46:05.738382,sess_161,11.64,26.23,18.96,213.01,Falcon,4096,0.767,0.445,256,2.078415741796272,95,0,normal,NIST PQC Reference,2.28,0.723,727.0
2025-04-04 12:46:06.738382,sess_131,7.18,33.5,37.46,153.13,Kyber,1024,0.84,0.382,256,4.964121789115102,90,0,normal,NIST PQC Reference,5.82,1.118,860.0
2025-04-04 12:46:07.738382,sess_244,19.43,49.25,16.35,148.95,Kyber,4096,0.843,0.318,256,1.6252307861177786,94,0,normal,NIST PQC Reference,27.57,0.332,262.0
2025-04-04 12:46:08.738382,sess_275,13.27,33.3,22.92,193.63,BIKE,1024,0.763,0.419,256,3.7443101273278354,95,0,normal,NIST PQC Reference,4.4,0.688,635.0
2025-04-04 12:46:09.738382,sess_20,19.94,38.67,39.18,163.17,NTRU,4096,0.82,0.372,256,4.836640321149268,98,0,normal,NIST PQC Reference,24.51,1.013,81.0
2025-04-04 12:46:10.738382,sess_308,10.55,31.44,17.67,255.63,Falcon,2048,0.854,0.322,256,2.6909706997138034,99,0,normal,NIST PQC Reference,3.22,0.562,342.0
2025-04-04 12:46:11.738382,sess_268,16.37,47.53,35.99,205.27,Falcon,4096,0.848,0.42,256,1.0045330540368793,96,0,normal,NIST PQC Reference,1.61,0.757,407.0
2025-04-04 12:46:12.738382,sess_273,21.8,27.96,18.27,178.93,NTRU,2048,0.953,0.418,256,1.9929290292312807,98,0,normal,NIST PQC Reference,3.15,0.653,565.0
2025-04-04 12:46:13.738382,sess_178,2.71,27.15,28.86,181.98,Kyber,4096,0.76,0.363,256,2.014065371698492,92,0,normal,NIST PQC Reference,5.25,1.063,110.0
2025-04-04 12:46:14.738382,sess_203,16.39,21.99,29.69,156.68,Kyber,1024,0.928,0.423,256,4.148703730455361,100,0,normal,NIST PQC Reference,5.87,1.35,42.0
2025-04-04 12:46:15.738382,sess_78,10.71,30.63,35.63,196.78,Falcon,2048,0.855,0.486,256,1.2645272417535804,91,0,normal,NIST PQC Reference,31.31,1.163,281.0
2025-04-04 12:46:16.738382,sess_288,25.18,33.23,47.69,110.82,Kyber,2048,0.966,0.528,256,3.5463206013852084,100,0,normal,NIST PQC Reference,5.55,1.435,229.0
2025-04-04 12:46:17.738382,sess_35,17.16,38.25,96.44,435.79,Dilithium,256,0.387,0.934,128,11.300264935204119,81,1,side_channel,CVE-2023-4567 | CHES 2023 | IACR ePrint 2023/456,5.18,2.521,1196.0
2025-04-04 12:46:18.738382,sess_147,13.93,18.8,14.12,198.05,BIKE,4096,0.815,0.351,256,4.252562385356722,91,0,normal,NIST PQC Reference,3.22,0.751,170.0
2025-04-04 12:46:19.738382,sess_251,13.6,33.98,34.73,111.94,BIKE,4096,0.914,0.485,256,2.325808157532357,95,0,normal,NIST PQC Reference,5.65,1.022,121.0
2025-04-04 12:46:20.738382,sess_273,9.3,36.31,36.46,173.65,NTRU,1024,0.714,0.311,256,1.4485035814218947,93,0,normal,NIST PQC Reference,3.29,1.004,8.0
2025-04-04 12:46:21.738382,sess_178,10.72,32.81,19.48,159.54,NTRU,4096,0.991,0.462,256,3.4831365039818967,90,0,normal,NIST PQC Reference,4.72,0.594,8.0
2025-04-04 12:46:22.738382,sess_184,6.53,29.39,36.26,154.68,Kyber,4096,0.766,0.369,256,3.455823300407062,91,0,normal,NIST PQC Reference,5.46,1.234,302.0
2025-04-04 12:46:23.738382,sess_238,11.93,28.4,32.26,233.54,Falcon,1024,0.728,0.342,256,1.504079992093037,94,0,normal,NIST PQC Reference,5.53,1.136,119.0
2025-04-04 12:46:24.738382,sess_182,14.17,25.69,31.71,177.86,BIKE,4096,0.801,0.375,256,2.1030744204684373,96,0,normal,NIST PQC Reference,18.69,1.234,44.0
2025-04-04 12:46:25.738382,sess_204,15.17,28.16,25.43,157.75,Falcon,4096,0.754,0.301,256,2.8501046368467904,98,0,normal,NIST PQC Reference,2.13,0.903,48.0
2025-04-04 12:46:26.738382,sess_184,4.7,37.74,36.03,165.34,BIKE,1024,0.927,0.542,256,1.5659187217564683,95,0,normal,NIST PQC Reference,5.33,0.955,4.0
2025-04-04 12:46:27.738382,sess_153,7.53,33.65,32.83,167.75,NTRU,2048,0.901,0.393,256,4.509429293679931,98,0,normal,NIST PQC Reference,12.69,0.976,737.0
2025-04-04 12:46:28.738382,sess_149,17.66,15.26,23.39,173.06,Kyber,1024,0.909,0.386,256,4.819687304060984,100,0,normal,NIST PQC Reference,25.08,1.533,368.0
2025-04-04 12:46:29.738382,sess_183,23.85,42.28,36.4,177.84,NTRU,4096,0.949,0.514,256,4.509790102846791,90,0,normal,NIST PQC Reference,6.54,0.861,636.0
2025-04-04 12:46:30.738382,sess_34,25.0,26.56,35.55,229.65,BIKE,4096,0.996,0.552,256,1.146243509566053,93,0,normal,NIST PQC Reference,4.28,1.338,733.0
2025-04-04 12:46:31.738382,sess_54,18.68,39.95,23.71,234.11,NTRU,1024,0.999,0.455,256,1.6674925196244166,94,0,normal,NIST PQC Reference,5.01,0.593,134.0
2025-04-04 12:46:32.738382,sess_257,13.78,29.95,32.42,147.99,Kyber,1024,0.958,0.572,256,3.5102481372679355,94,0,normal,NIST PQC Reference,5.56,1.082,865.0
2025-04-04 12:46:33.738382,sess_292,16.17,51.93,21.64,173.35,BIKE,4096,0.963,0.398,256,2.178970120846116,90,0,normal,NIST PQC Reference,4.85,0.417,71.0
2025-04-04 12:46:34.738382,sess_176,22.27,50.05,35.47,194.95,BIKE,4096,0.744,0.305,256,2.0707246463321667,99,0,normal,NIST PQC Reference,3.94,0.709,30.0
2025-04-04 12:46:35.738382,sess_19,17.45,35.44,29.99,235.9,Falcon,2048,0.81,0.33,256,1.6882931970703416,99,0,normal,NIST PQC Reference,29.19,0.846,213.0
2025-04-04 12:46:36.738382,sess_324,12.14,36.17,40.93,170.42,NTRU,4096,0.866,0.387,256,3.7958305237526155,100,0,normal,NIST PQC Reference,5.86,1.132,53.0
2025-04-04 12:46:37.738382,sess_31,18.35,34.1,10.87,171.05,Falcon,1024,0.925,0.384,256,4.969477644198559,96,0,normal,NIST PQC Reference,4.9,0.319,945.0
2025-04-04 12:46:38.738382,sess_134,26.37,37.68,27.78,200.6,NTRU,1024,0.857,0.306,256,1.2065116058147307,100,0,normal,NIST PQC Reference,6.09,0.737,155.0
2025-04-04 12:46:39.738382,sess_330,4.69,38.44,42.75,190.34,NTRU,2048,0.817,0.536,256,2.2016954633886594,91,0,normal,NIST PQC Reference,6.8,1.112,239.0
2025-04-04 12:46:40.738382,sess_192,10.01,27.11,21.83,226.71,Falcon,1024,0.738,0.559,256,2.425750299474346,100,0,normal,NIST PQC Reference,12.55,0.805,404.0
2025-04-04 12:46:41.738382,sess_63,7.55,36.17,41.62,175.38,BIKE,4096,0.815,0.461,256,3.8372283550932766,90,0,normal,NIST PQC Reference,10.66,1.151,413.0
2025-04-04 12:46:42.738382,sess_77,11.79,21.54,26.97,222.69,Falcon,1024,0.778,0.504,256,2.8469530148161786,96,0,normal,NIST PQC Reference,4.8,1.252,778.0
2025-04-04 12:46:43.738382,sess_288,12.61,39.13,46.22,167.0,BIKE,4096,0.905,0.368,256,1.2470699080551202,91,0,normal,NIST PQC Reference,5.33,1.181,27.0
2025-04-04 12:46:44.738382,sess_128,15.1,22.15,26.82,204.55,Falcon,2048,0.895,0.483,256,4.621795994670724,100,0,normal,NIST PQC Reference,3.96,1.211,58.0
2025-04-04 12:46:45.738382,sess_105,51.22,92.52,88.25,82.91,Falcon,128,0.373,0.811,256,11.57909815829374,75,1,fragmentation_attack,CVE-2022-26320 | ACM CCS '22 | Falcon's CVE-2023-4567,13.4,0.954,105.0
2025-04-04 12:46:46.738382,sess_148,13.86,39.93,29.86,175.09,BIKE,2048,0.706,0.438,256,3.2493475742952977,97,0,normal,NIST PQC Reference,28.62,0.748,75.0
2025-04-04 12:46:47.738382,sess_50,47.32,108.36,90.96,91.57,BIKE,512,0.3,0.896,256,11.262593803524709,82,1,fragmentation_attack,CVE-2022-26320 | ACM CCS '22 | Falcon's CVE-2023-4567,12.21,0.839,213.0
2025-04-04 12:46:48.738382,sess_297,13.31,42.45,32.64,124.32,Kyber,1024,0.8,0.366,256,2.8630106977737433,95,0,normal,NIST PQC Reference,11.46,0.769,1015.0
2025-04-04 12:46:49.738382,sess_175,11.2,39.57,31.18,178.61,NTRU,4096,0.86,0.347,256,4.86681190377507,100,0,normal,NIST PQC Reference,7.07,0.788,299.0
2025-04-04 12:46:50.738382,sess_3,3.31,43.74,30.61,157.06,Kyber,1024,0.744,0.373,256,3.316370666428485,92,0,normal,NIST PQC Reference,6.5,0.7,393.0
2025-04-04 12:46:51.738382,sess_90,15.61,37.51,29.06,150.18,Kyber,1024,0.868,0.5,256,4.937392827278998,99,0,normal,NIST PQC Reference,5.54,0.775,59.0
2025-04-04 12:46:52.738382,sess_85,16.36,36.96,95.15,337.74,Dilithium,512,0.465,0.828,256,6.526159300807536,74,1,side_channel,CVE-2023-4567 | CHES 2023 | IACR ePrint 2023/456,3.65,2.574,164.0
2025-04-04 12:46:53.738382,sess_193,10.6,33.61,31.03,164.03,NTRU,1024,0.803,0.507,256,3.044692142349807,91,0,normal,NIST PQC Reference,4.28,0.923,180.0
2025-04-04 12:46:54.738382,sess_121,25.26,28.18,27.28,210.83,BIKE,2048,0.858,0.566,256,3.3703606114229103,96,0,normal,NIST PQC Reference,26.03,0.968,730.0
2025-04-04 12:46:55.738382,sess_275,24.44,27.28,32.39,141.98,NTRU,2048,0.759,0.41,256,4.8327595951199225,97,0,normal,NIST PQC Reference,4.88,1.187,47.0
2025-04-04 12:46:56.738382,sess_243,18.94,35.27,24.65,151.85,Kyber,4096,0.91,0.486,256,4.509052673772835,95,0,normal,NIST PQC Reference,25.24,0.699,160.0
2025-04-04 12:46:57.738382,sess_79,12.17,41.49,23.46,202.89,BIKE,1024,0.847,0.412,256,4.064780484436527,100,0,normal,NIST PQC Reference,6.28,0.565,157.0
2025-04-04 12:46:58.738382,sess_198,14.68,36.73,46.15,179.78,Kyber,4096,0.884,0.582,256,3.772090979357491,94,0,normal,NIST PQC Reference,36.61,1.256,65.0
2025-04-04 12:46:59.738382,sess_63,16.26,39.79,40.37,173.11,BIKE,1024,0.809,0.47,256,1.6249843637519912,100,0,normal,NIST PQC Reference,10.58,1.015,18.0
2025-04-04 12:47:00.738382,sess_83,18.14,35.49,41.51,180.02,NTRU,2048,0.915,0.467,256,1.574378701694414,94,0,normal,NIST PQC Reference,5.27,1.17,195.0
2025-04-04 12:47:01.738382,sess_137,11.13,30.74,48.96,146.99,Kyber,4096,0.925,0.403,256,2.8140206061173805,98,0,normal,NIST PQC Reference,5.77,1.593,128.0
2025-04-04 12:47:02.738382,sess_231,8.7,31.77,19.5,168.56,BIKE,4096,0.982,0.43,256,2.183638092375603,90,0,normal,NIST PQC Reference,3.81,0.614,683.0
2025-04-04 12:47:03.738382,sess_301,12.75,18.99,23.49,155.8,BIKE,4096,0.869,0.327,256,3.189623782251409,96,0,normal,NIST PQC Reference,4.73,1.237,485.0
2025-04-04 12:47:04.738382,sess_319,18.7,42.64,16.89,219.22,BIKE,2048,0.906,0.572,256,2.0531907824590006,95,0,normal,NIST PQC Reference,6.22,0.396,657.0
2025-04-04 12:47:05.738382,sess_45,15.71,22.8,28.66,174.19,Falcon,4096,0.743,0.393,256,1.4297822442452102,99,0,normal,NIST PQC Reference,2.6,1.257,272.0
2025-04-04 12:47:06.738382,sess_77,4.72,37.15,35.69,181.32,BIKE,4096,0.981,0.53,256,3.1951476825638014,93,0,normal,NIST PQC Reference,5.94,0.961,24.0
2025-04-04 12:47:07.738382,sess_219,13.19,35.98,30.87,135.38,Kyber,4096,0.773,0.542,256,4.236558778157939,91,0,normal,NIST PQC Reference,5.76,0.858,600.0
2025-04-04 12:47:08.738382,sess_275,23.79,39.49,36.07,153.16,BIKE,2048,0.806,0.394,256,4.032121410257438,98,0,normal,NIST PQC Reference,4.81,0.913,13.0
2025-04-04 12:47:09.738382,sess_245,8.15,49.12,22.26,174.41,BIKE,2048,0.879,0.348,256,2.1373277340156496,99,0,normal,NIST PQC Reference,4.29,0.453,476.0
2025-04-04 12:47:10.738382,sess_232,15.43,35.35,45.13,165.53,Kyber,4096,0.876,0.423,256,2.7758744440764813,97,0,normal,NIST PQC Reference,4.05,1.277,74.0
2025-04-04 12:47:11.738382,sess_94,14.14,33.83,53.49,190.9,NTRU,1024,0.863,0.513,256,4.732824146917773,94,0,normal,NIST PQC Reference,2.85,1.581,507.0
2025-04-04 12:47:12.738382,sess_288,13.53,29.79,28.7,157.74,NTRU,2048,0.989,0.584,256,4.574174947592492,96,0,normal,NIST PQC Reference,4.87,0.963,29.0
2025-04-04 12:47:13.738382,sess_22,24.06,39.63,5.09,174.33,Kyber,4096,0.881,0.551,256,2.725909252815023,99,0,normal,NIST PQC Reference,4.18,0.128,791.0
2025-04-04 12:47:14.738382,sess_60,12.77,39.34,38.9,224.3,Falcon,2048,0.838,0.382,256,3.1939104442789006,91,0,normal,NIST PQC Reference,3.11,0.989,319.0
2025-04-04 12:47:15.738382,sess_207,13.64,20.04,29.37,168.27,NTRU,1024,0.917,0.399,256,4.041989532597974,100,0,normal,NIST PQC Reference,5.16,1.465,144.0
2025-04-04 12:47:16.738382,sess_220,12.8,39.64,23.72,165.59,NTRU,4096,0.749,0.544,256,1.2858953998244154,94,0,normal,NIST PQC Reference,6.69,0.598,525.0
2025-04-04 12:47:17.738382,sess_259,20.77,36.55,30.03,173.91,NTRU,1024,0.724,0.502,256,1.776505987645042,97,0,normal,NIST PQC Reference,29.57,0.822,79.0
2025-04-04 12:47:18.738382,sess_149,29.59,38.83,30.18,239.38,Falcon,2048,0.965,0.476,256,4.007376849807407,95,0,normal,NIST PQC Reference,23.67,0.777,50.0
2025-04-04 12:47:19.738382,sess_328,20.28,38.18,30.13,149.73,Kyber,4096,0.909,0.558,256,3.910601722520562,96,0,normal,NIST PQC Reference,2.59,0.789,331.0
2025-04-04 12:47:20.738382,sess_110,12.84,31.33,10.73,161.48,NTRU,4096,0.756,0.312,256,1.8872374734762971,94,0,normal,NIST PQC Reference,5.41,0.342,105.0
2025-04-04 12:47:21.738382,sess_212,12.89,43.22,33.16,149.04,Kyber,1024,0.942,0.486,256,4.721352693336515,93,0,normal,NIST PQC Reference,3.82,0.767,332.0
2025-04-04 12:47:22.738382,sess_204,14.29,42.39,25.21,138.21,NTRU,4096,0.849,0.307,256,1.4499835992314405,91,0,normal,NIST PQC Reference,2.43,0.595,57.0
2025-04-04 12:47:23.738382,sess_152,13.41,30.67,29.13,138.34,Kyber,2048,0.727,0.375,256,4.517717378566402,95,0,normal,NIST PQC Reference,6.13,0.95,204.0
2025-04-04 12:47:24.738382,sess_313,20.27,42.55,18.23,175.01,Kyber,4096,0.936,0.423,256,1.1562258372909162,91,0,normal,NIST PQC Reference,5.17,0.428,482.0
2025-04-04 12:47:25.738382,sess_8,12.34,56.06,25.7,221.94,BIKE,2048,0.749,0.538,256,2.273293073340287,93,0,normal,NIST PQC Reference,4.28,0.458,435.0
2025-04-04 12:47:26.738382,sess_204,10.24,29.55,25.55,144.85,Kyber,4096,0.956,0.467,256,2.0394260890969056,100,0,normal,NIST PQC Reference,3.44,0.865,4.0
2025-04-04 12:47:27.738382,sess_301,10.9,44.27,42.24,168.99,Kyber,4096,0.812,0.472,256,2.7916517792462767,96,0,normal,NIST PQC Reference,4.47,0.954,24.0
2025-04-04 12:47:28.738382,sess_287,14.11,36.55,20.32,184.65,Falcon,2048,0.873,0.516,256,1.864657705312188,92,0,normal,NIST PQC Reference,4.64,0.556,221.0
2025-04-04 12:47:29.738382,sess_8,10.03,44.22,49.01,189.83,BIKE,2048,0.932,0.332,256,3.391853175443895,90,0,normal,NIST PQC Reference,4.34,1.108,4.0
2025-04-04 12:47:30.738382,sess_42,17.05,39.28,31.71,181.61,Falcon,4096,0.703,0.426,256,4.229817764216605,97,0,normal,NIST PQC Reference,12.21,0.807,245.0
2025-04-04 12:47:31.738382,sess_133,17.85,35.57,27.58,228.87,Falcon,1024,0.728,0.47,256,2.9328542892191134,93,0,normal,NIST PQC Reference,5.13,0.775,845.0
2025-04-04 12:47:32.738382,sess_106,15.96,22.44,31.27,155.14,BIKE,1024,0.852,0.301,256,4.132005629666319,93,0,normal,NIST PQC Reference,5.37,1.393,542.0
2025-04-04 12:47:33.738382,sess_21,74.34,89.95,95.59,26.06,Kyber,128,0.29,0.889,128,6.376227230628253,89,1,quantum_bruteforce,NIST IR 8413 (Table 5) | CVE-2023-33201 | USENIX Security '23,27.09,1.063,105.0
2025-04-04 12:47:34.738382,sess_254,15.93,23.24,33.82,194.36,NTRU,1024,0.781,0.311,256,3.5253978310317526,100,0,normal,NIST PQC Reference,3.15,1.455,371.0
2025-04-04 12:47:35.738382,sess_163,18.89,35.6,30.23,186.8,NTRU,1024,0.894,0.594,256,2.5347511104628517,94,0,normal,NIST PQC Reference,4.55,0.849,390.0
2025-04-04 12:47:36.738382,sess_190,8.28,33.61,30.02,268.4,Falcon,2048,0.71,0.418,256,4.1390216886020195,92,0,normal,NIST PQC Reference,3.18,0.893,445.0
2025-04-04 12:47:37.738382,sess_114,14.52,23.7,31.65,228.98,Falcon,1024,0.956,0.413,256,2.5035311102576348,100,0,normal,NIST PQC Reference,,1.335,0.0
2025-04-04 12:47:38.738382,sess_287,19.14,20.06,49.85,155.56,NTRU,1024,0.836,0.434,256,1.0750144900841851,95,0,normal,NIST PQC Reference,4.68,2.485,10.0
2025-04-04 12:47:39.738382,sess_276,31.86,98.78,89.14,102.66,Falcon,256,0.261,0.91,128,13.874493402406864,72,1,fragmentation_attack,CVE-2022-26320 | ACM CCS '22 | Falcon's CVE-2023-4567,7.78,0.902,507.0
2025-04-04 12:47:40.738382,sess_223,15.52,19.24,27.57,171.16,Kyber,4096,0.903,0.551,256,2.2972833841987366,95,0,normal,NIST PQC Reference,4.57,1.433,181.0
2025-04-04 12:47:41.738382,sess_262,12.83,41.52,13.77,125.73,Kyber,1024,0.992,0.542,256,4.244235394141823,97,0,normal,NIST PQC Reference,3.88,0.332,251.0
2025-04-04 12:47:42.738382,sess_145,14.58,33.42,36.72,186.87,Kyber,4096,0.702,0.459,256,3.6055399517625037,91,0,normal,NIST PQC Reference,2.2,1.099,457.0
2025-04-04 12:47:43.738382,sess_103,8.03,36.47,30.69,93.79,Kyber,1024,0.817,0.472,256,1.3836217578686636,91,0,normal,NIST PQC Reference,5.83,0.841,859.0
2025-04-04 12:47:44.738382,sess_283,18.03,31.85,19.61,150.9,NTRU,2048,0.812,0.403,256,2.5691758104410503,98,0,normal,NIST PQC Reference,5.32,0.616,170.0
2025-04-04 12:47:45.738382,sess_195,8.51,23.3,40.1,119.71,Kyber,4096,0.724,0.369,256,2.331760493867043,96,0,normal,NIST PQC Reference,5.06,1.721,145.0
2025-04-04 12:47:46.738382,sess_23,16.77,38.14,41.75,197.65,Falcon,2048,0.829,0.391,256,2.055756240123809,99,0,normal,NIST PQC Reference,21.54,1.095,279.0
2025-04-04 12:47:47.738382,sess_331,15.19,33.78,53.0,143.97,BIKE,1024,0.913,0.559,256,3.640489047817331,96,0,normal,NIST PQC Reference,4.77,1.569,363.0
2025-04-04 12:47:48.738382,sess_146,15.41,37.32,27.98,152.56,Kyber,4096,0.919,0.338,256,2.863094802559238,97,0,normal,NIST PQC Reference,2.22,0.75,216.0
2025-04-04 12:47:49.738382,sess_22,12.6,48.03,11.52,166.96,BIKE,4096,0.931,0.541,256,1.1450663286277378,94,0,normal,NIST PQC Reference,3.98,0.24,36.0
2025-04-04 12:47:50.738382,sess_173,17.33,25.77,18.62,154.2,NTRU,4096,0.994,0.437,256,1.9071638124727666,98,0,normal,NIST PQC Reference,6.14,0.723,528.0
2025-04-04 12:47:51.738382,sess_270,9.56,57.41,25.13,121.21,NTRU,1024,0.861,0.338,256,2.71780969614336,100,0,normal,NIST PQC Reference,5.39,0.438,193.0
2025-04-04 12:47:52.738382,sess_326,21.36,24.4,28.9,172.92,NTRU,1024,0.986,0.36,256,3.731365642725287,92,0,normal,NIST PQC Reference,22.0,1.184,257.0
2025-04-04 12:47:53.738382,sess_241,13.6,32.03,29.19,188.38,NTRU,2048,0.987,0.451,256,3.8845404242383412,97,0,normal,NIST PQC Reference,12.38,0.911,752.0
